DATUM,STATIONS_ID,MESS_DATUM,QN_8,ABSF_STD,VP_STD,TF_STD,P_STD,TT_STD,RF_STD,TD_STD,eor
2023-12-21 12:00:00,,,    3,   6.4,   8.3,   5.8,  955.1,   7.2,  81.7,   4.3,
2023-12-21 13:00:00,,,    3,   7.0,   9.1,   6.2,  954.2,   6.8,  92.0,   5.6,
2023-12-21 14:00:00,,,    3,   7.1,   9.2,   6.3,  953.2,   6.8,  93.3,   5.8,
2023-12-21 15:00:00,,,    3,   7.1,   9.2,   6.4,  952.4,   7.2,  90.2,   5.7,
2023-12-21 16:00:00,,,    3,   7.2,   9.4,   6.8,  951.6,   7.7,  89.0,   6.0,
2023-12-21 17:00:00,,,    3,   7.6,   9.9,   7.3,  951.5,   7.9,  92.7,   6.8,
2023-12-21 18:00:00,,,    3,   7.5,   9.8,   7.4,  951.0,   8.2,  89.6,   6.6,
2023-12-21 19:00:00,,,    3,   7.5,   9.8,   7.3,  950.3,   8.1,  90.2,   6.6,
2023-12-21 20:00:00,,,    3,   6.5,   8.4,   5.4,  951.2,   6.3,  88.2,   4.5,
2023-12-21 21:00:00,,,    3,   5.8,   7.5,   3.8,  952.6,   4.7,  87.4,   2.8,
2023-12-21 22:00:00,,,    3,   6.1,   7.8,   4.6,  953.4,   5.7,  85.1,   3.4,
2023-12-21 23:00:00,,,    3,   4.9,   6.2,   2.9,  954.7,   5.0,  71.5,   0.3,
2023-12-22 00:00:00,,,    3,   4.9,   6.2,   2.5,  955.6,   4.1,  76.2,   0.3,
2023-12-22 01:00:00,,,    3,   5.2,   6.7,   2.3,  955.3,   3.1,  87.3,   1.2,
2023-12-22 02:00:00,,,    3,   5.3,   6.8,   2.3,  956.0,   3.0,  89.8,   1.5,
2023-12-22 03:00:00,,,    3,   5.2,   6.7,   2.3,  955.6,   3.2,  86.7,   1.2,
2023-12-22 04:00:00,,,    3,   5.1,   6.5,   1.8,  956.4,   2.5,  89.1,   0.9,
2023-12-22 05:00:00,,,    3,   5.1,   6.5,   1.9,  956.5,   2.7,  87.9,   0.9,
2023-12-22 06:00:00,,,    3,   5.2,   6.6,   1.8,  956.6,   2.3,  91.7,   1.1,
2023-12-22 07:00:00,,,    3,   5.3,   6.8,   2.4,  956.8,   3.1,  89.2,   1.5,
2023-12-22 08:00:00,,,    3,   5.7,   7.3,   3.0,  957.6,   3.5,  92.5,   2.4,
2023-12-22 09:00:00,,,    3,   5.5,   7.1,   3.5,  958.4,   4.8,  82.0,   2.0,
2023-12-22 10:00:00,,,    3,   5.7,   7.4,   3.9,  957.9,   5.0,  84.4,   2.6,
2023-12-22 11:00:00,,,    3,   5.8,   7.4,   4.1,  957.8,   5.3,  83.2,   2.7,
2023-12-22 12:00:00,,,    3,   6.3,   8.1,   4.6,  957.1,   5.1,  92.6,   4.0,
2023-12-22 13:00:00,,,    3,   6.4,   8.3,   5.2,  956.2,   6.0,  88.8,   4.3,
2023-12-22 14:00:00,,,    3,   6.6,   8.5,   5.5,  955.4,   6.3,  88.8,   4.6,
2023-12-22 15:00:00,,,    3,   6.9,   8.9,   6.1,  955.5,   6.8,  90.1,   5.3,
2023-12-22 16:00:00,,,    3,   6.8,   8.7,   5.9,  956.0,   6.8,  88.3,   5.0,
2023-12-22 17:00:00,,,    3,   6.9,   9.0,   6.4,  956.3,   7.3,  87.7,   5.4,
2023-12-22 18:00:00,,,    3,   6.9,   8.9,   6.5,  956.3,   7.8,  84.2,   5.3,
2023-12-22 19:00:00,,,    3,   7.2,   9.3,   6.7,  957.1,   7.5,  89.6,   5.9,
2023-12-22 20:00:00,,,    3,   7.2,   9.4,   6.6,  957.7,   7.3,  91.4,   6.0,
2023-12-22 21:00:00,,,    3,   7.0,   9.0,   6.5,  958.3,   7.6,  86.5,   5.5,
2023-12-22 22:00:00,,,    3,   6.7,   8.7,   6.3,  958.4,   7.7,  82.4,   4.9,
2023-12-22 23:00:00,,,    3,   6.5,   8.5,   6.2,  958.6,   7.8,  80.1,   4.6,
2023-12-23 00:00:00,,,    3,   6.4,   8.3,   6.0,  959.0,   7.7,  79.0,   4.3,
2023-12-23 01:00:00,,,    3,   6.2,   8.1,   5.8,  959.9,   7.7,  76.8,   3.9,
2023-12-23 02:00:00,,,    3,   6.3,   8.1,   4.6,  962.0,   5.3,  90.6,   3.9,
2023-12-23 03:00:00,,,    3,   6.2,   7.9,   4.5,  963.0,   5.2,  89.4,   3.6,
2023-12-23 04:00:00,,,    3,   6.3,   8.1,   4.6,  963.5,   5.2,  91.9,   4.0,
2023-12-23 05:00:00,,,    3,   6.6,   8.4,   4.7,  963.0,   4.8,  97.9,   4.5,
2023-12-23 06:00:00,,,    3,   6.9,   8.9,   5.7,  962.6,   6.1,  93.9,   5.2,
2023-12-23 07:00:00,,,    3,   6.7,   8.7,   5.6,  962.3,   6.2,  91.3,   4.9,
2023-12-23 08:00:00,,,    3,   6.7,   8.7,   5.6,  961.9,   6.3,  90.7,   4.9,
2023-12-23 09:00:00,,,    3,   6.7,   8.7,   5.8,  961.8,   6.7,  88.2,   4.9,
2023-12-23 10:00:00,,,    3,   6.6,   8.5,   5.8,  962.1,   6.9,  85.8,   4.7,
2023-12-23 11:00:00,,,    3,   6.8,   8.7,   5.8,  962.1,   6.6,  89.5,   5.0,
2023-12-23 12:00:00,,,    3,   6.7,   8.6,   5.9,  962.1,   7.0,  85.8,   4.8,
2023-12-23 13:00:00,,,    3,   6.8,   8.8,   6.0,  962.3,   6.9,  88.3,   5.1,
2023-12-23 14:00:00,,,    3,   6.6,   8.5,   6.0,  962.9,   7.2,  84.1,   4.7,
2023-12-23 15:00:00,,,    3,   6.7,   8.7,   5.9,  963.7,   6.9,  87.0,   4.9,
2023-12-23 16:00:00,,,    3,   6.6,   8.5,   5.9,  964.5,   7.1,  84.1,   4.6,
2023-12-23 17:00:00,,,    3,   6.9,   9.0,   6.0,  965.7,   6.6,  92.0,   5.4,
2023-12-23 18:00:00,,,    3,   6.8,   8.8,   6.1,  966.0,   7.0,  87.7,   5.1,
2023-12-23 19:00:00,,,    3,   7.0,   9.0,   6.2,  965.9,   6.8,  91.4,   5.5,
2023-12-23 20:00:00,,,    3,   6.7,   8.7,   6.2,  966.1,   7.3,  85.3,   5.0,
2023-12-23 21:00:00,,,    3,   6.6,   8.6,   6.1,  965.8,   7.4,  83.5,   4.8,
2023-12-23 22:00:00,,,    3,   6.6,   8.6,   6.2,  966.4,   7.5,  82.9,   4.8,
2023-12-23 23:00:00,,,    3,   6.5,   8.5,   6.2,  966.8,   7.8,  80.1,   4.6,
2023-12-24 00:00:00,,,    3,   6.6,   8.5,   6.2,  966.9,   7.7,  81.2,   4.7,
2023-12-24 01:00:00,,,    3,   6.4,   8.3,   6.2,  966.7,   8.0,  77.4,   4.3,
2023-12-24 02:00:00,,,    3,   6.5,   8.5,   6.2,  966.7,   7.7,  80.7,   4.6,
2023-12-24 03:00:00,,,    3,   6.4,   8.3,   6.2,  966.7,   8.0,  77.4,   4.3,
2023-12-24 04:00:00,,,    3,   6.2,   8.1,   6.0,  966.6,   7.9,  75.8,   3.9,
2023-12-24 05:00:00,,,    3,   6.1,   8.0,   5.9,  966.4,   7.9,  74.7,   3.7,
2023-12-24 06:00:00,,,    3,   6.1,   7.9,   5.8,  966.3,   7.8,  74.7,   3.6,
2023-12-24 07:00:00,,,    3,   6.4,   8.3,   5.7,  966.2,   7.1,  82.3,   4.3,
2023-12-24 08:00:00,,,    3,   6.7,   8.6,   5.8,  966.3,   6.8,  87.0,   4.8,
2023-12-24 09:00:00,,,    3,   7.0,   9.0,   6.1,  966.3,   6.7,  92.0,   5.5,
2023-12-24 10:00:00,,,    3,   7.2,   9.3,   6.5,  966.2,   7.2,  91.4,   5.9,
2023-12-24 11:00:00,,,    3,   7.2,   9.3,   6.8,  965.7,   7.8,  87.7,   5.9,
2023-12-24 12:00:00,,,    3,   7.3,   9.5,   7.0,  965.5,   7.8,  89.6,   6.2,
2023-12-24 13:00:00,,,    3,   7.8,  10.2,   7.5,  965.2,   7.9,  95.3,   7.2,
2023-12-24 14:00:00,,,    3,   7.8,  10.1,   7.5,  965.2,   8.0,  94.0,   7.1,
2023-12-24 15:00:00,,,    3,   7.7,  10.0,   7.6,  965.1,   8.2,  92.1,   7.0,
2023-12-24 16:00:00,,,    3,   7.3,   9.6,   7.5,  964.9,   8.9,  83.7,   6.3,
2023-12-24 17:00:00,,,    3,   7.7,  10.0,   7.7,  965.1,   8.4,  90.9,   7.0,
2023-12-24 18:00:00,,,    3,   7.6,   9.9,   7.9,  964.8,   9.0,  86.1,   6.8,
2023-12-24 19:00:00,,,    3,   7.6,   9.9,   8.1,  965.2,   9.6,  82.6,   6.8,
2023-12-24 20:00:00,,,    3,   7.8,  10.2,   8.5,  965.1,   9.9,  83.3,   7.2,
2023-12-24 21:00:00,,,    3,   7.7,  10.1,   8.6,  965.5,  10.2,  81.0,   7.1,
2023-12-24 22:00:00,,,    3,   7.5,   9.8,   8.4,  965.5,  10.3,  78.3,   6.7,
2023-12-24 23:00:00,,,    3,   7.3,   9.6,   8.1,  965.7,  10.1,  77.2,   6.3,
2023-12-25 00:00:00,,,    3,   7.3,   9.5,   7.8,  965.7,   9.6,  79.3,   6.2,
2023-12-25 01:00:00,,,    3,   7.1,   9.3,   7.6,  965.8,   9.4,  78.7,   5.9,
2023-12-25 02:00:00,,,    3,   6.9,   9.0,   7.2,  966.3,   9.0,  78.6,   5.5,
2023-12-25 03:00:00,,,    3,   6.8,   8.9,   7.0,  966.1,   8.8,  78.1,   5.2,
2023-12-25 04:00:00,,,    3,   6.3,   8.3,   6.8,  965.9,   9.3,  70.4,   4.2,
2023-12-25 05:00:00,,,    3,   6.8,   8.9,   6.8,  966.3,   8.5,  79.7,   5.2,
2023-12-25 06:00:00,,,    3,   6.6,   8.6,   6.4,  966.2,   7.9,  80.7,   4.8,
2023-12-25 07:00:00,,,    3,   6.4,   8.3,   6.3,  966.9,   8.2,  76.3,   4.3,
2023-12-25 08:00:00,,,    3,   6.3,   8.2,   6.4,  967.3,   8.5,  73.8,   4.1,
2023-12-25 09:00:00,,,    3,   6.6,   8.6,   6.5,  968.0,   8.2,  79.1,   4.8,
2023-12-25 10:00:00,,,    3,   6.4,   8.4,   6.8,  967.9,   9.1,  72.3,   4.4,
2023-12-25 11:00:00,,,    3,   6.1,   7.9,   6.6,  967.8,   9.4,  67.0,   3.6,
2023-12-25 12:00:00,,,    3,   6.2,   8.1,   6.9,  967.7,   9.7,  67.5,   4.0,
2023-12-25 13:00:00,,,    3,   6.7,   8.8,   7.3,  967.8,   9.6,  73.4,   5.1,
2023-12-25 14:00:00,,,    3,   6.9,   9.0,   7.5,  967.9,   9.7,  74.5,   5.4,
2023-12-25 15:00:00,,,    3,   6.8,   8.9,   7.4,  967.7,   9.7,  73.5,   5.2,
2023-12-25 16:00:00,,,    3,   6.9,   9.0,   7.6,  968.1,   9.7,  75.0,   5.5,
2023-12-25 17:00:00,,,    3,   7.1,   9.2,   7.7,  968.7,   9.7,  76.6,   5.8,
2023-12-25 18:00:00,,,    3,   7.2,   9.4,   7.8,  968.8,   9.5,  79.3,   6.1,
2023-12-25 19:00:00,,,    3,   7.2,   9.4,   7.8,  968.7,   9.6,  78.7,   6.1,
2023-12-25 20:00:00,,,    3,   7.2,   9.4,   7.8,  968.5,   9.6,  78.2,   6.0,
2023-12-25 21:00:00,,,    3,   7.0,   9.1,   7.5,  968.2,   9.4,  77.1,   5.6,
2023-12-25 22:00:00,,,    3,   6.7,   8.8,   7.1,  968.1,   9.2,  75.5,   5.1,
2023-12-25 23:00:00,,,    3,   6.6,   8.5,   6.9,  968.0,   9.0,  74.4,   4.7,
2023-12-26 00:00:00,,,    3,   6.4,   8.4,   6.6,  967.6,   8.8,  73.8,   4.4,
2023-12-26 01:00:00,,,    3,   6.2,   8.0,   6.3,  967.3,   8.7,  71.2,   3.8,
2023-12-26 02:00:00,,,    3,   6.0,   7.8,   6.0,  967.5,   8.4,  70.7,   3.4,
2023-12-26 03:00:00,,,    3,   6.2,   8.0,   6.1,  967.3,   8.2,  73.7,   3.8,
2023-12-26 04:00:00,,,    3,   6.4,   8.3,   6.2,  967.6,   8.1,  76.9,   4.3,
2023-12-26 05:00:00,,,    3,   6.1,   7.9,   5.9,  967.9,   8.0,  73.7,   3.6,
2023-12-26 06:00:00,,,    3,   5.9,   7.7,   5.8,  968.0,   8.2,  70.6,   3.2,
2023-12-26 07:00:00,,,    3,   5.9,   7.7,   5.7,  968.3,   8.0,  71.6,   3.2,
2023-12-26 08:00:00,,,    3,   6.0,   7.7,   5.8,  969.4,   8.1,  71.6,   3.3,
2023-12-26 09:00:00,,,    3,   6.0,   7.8,   5.8,  970.2,   8.0,  72.6,   3.4,
2023-12-26 10:00:00,,,    3,   6.1,   8.0,   6.1,  971.0,   8.4,  72.2,   3.7,
2023-12-26 11:00:00,,,    3,   6.2,   8.0,   6.3,  971.4,   8.7,  71.2,   3.8,
2023-12-26 12:00:00,,,    3,   6.3,   8.3,   6.5,  971.7,   8.7,  73.3,   4.2,
2023-12-26 13:00:00,,,    3,   6.5,   8.4,   6.5,  971.8,   8.4,  76.4,   4.5,
2023-12-26 14:00:00,,,    3,   6.7,   8.7,   6.5,  971.9,   8.0,  80.7,   4.9,
2023-12-26 15:00:00,,,    3,   6.8,   8.8,   6.5,  972.7,   7.9,  82.4,   5.1,
2023-12-26 16:00:00,,,    3,   7.1,   9.2,   6.6,  973.4,   7.5,  88.3,   5.7,
2023-12-26 17:00:00,,,    3,   6.6,   8.6,   6.4,  974.0,   8.0,  80.2,   4.8,
2023-12-26 18:00:00,,,    3,   6.9,   8.9,   6.4,  974.2,   7.4,  86.5,   5.3,
2023-12-26 19:00:00,,,    3,   6.9,   8.9,   6.4,  975.1,   7.5,  85.9,   5.3,
2023-12-26 20:00:00,,,    3,   6.7,   8.7,   6.3,  975.3,   7.5,  84.1,   5.0,
2023-12-26 21:00:00,,,    3,   6.6,   8.5,   5.8,  975.8,   7.0,  84.6,   4.6,
2023-12-26 22:00:00,,,    3,   6.5,   8.4,   5.5,  976.7,   6.4,  87.6,   4.5,
2023-12-26 23:00:00,,,    3,   6.5,   8.4,   5.3,  977.0,   6.0,  90.1,   4.5,
2023-12-27 00:00:00,,,    3,   6.6,   8.5,   5.4,  977.2,   6.2,  89.4,   4.6,
2023-12-27 01:00:00,,,    3,   6.3,   8.1,   4.5,  977.5,   5.1,  91.9,   3.9,
2023-12-27 02:00:00,,,    3,   6.5,   8.3,   4.9,  977.8,   5.5,  91.9,   4.3,
2023-12-27 03:00:00,,,    3,   6.4,   8.3,   4.9,  977.5,   5.5,  91.3,   4.2,
2023-12-27 04:00:00,,,    3,   6.5,   8.3,   4.9,  977.3,   5.5,  91.9,   4.3,
2023-12-27 05:00:00,,,    3,   6.3,   8.0,   4.1,  977.1,   4.3,  96.5,   3.8,
2023-12-27 06:00:00,,,    3,   6.3,   8.1,   4.1,  977.2,   4.2,  97.9,   3.9,
2023-12-27 07:00:00,,,    3,   6.4,   8.3,   4.5,  977.2,   4.8,  95.9,   4.2,
2023-12-27 08:00:00,,,    3,   6.4,   8.3,   4.6,  977.1,   4.9,  95.2,   4.2,
2023-12-27 09:00:00,,,    3,   6.5,   8.4,   5.4,  977.4,   6.2,  88.8,   4.5,
2023-12-27 10:00:00,,,    3,   6.7,   8.7,   6.3,  977.0,   7.7,  82.4,   4.9,
2023-12-27 11:00:00,,,    3,   6.2,   8.1,   6.5,  975.8,   8.9,  70.8,   3.9,
2023-12-27 12:00:00,,,    3,   6.4,   8.3,   6.8,  975.3,   9.2,  71.3,   4.3,
2023-12-27 13:00:00,,,    3,   6.5,   8.5,   6.9,  974.1,   9.2,  72.9,   4.6,
2023-12-27 14:00:00,,,    3,   6.4,   8.3,   6.7,  973.1,   9.1,  71.8,   4.3,
2023-12-27 15:00:00,,,    3,   6.3,   8.3,   6.3,  973.1,   8.4,  74.8,   4.2,
2023-12-27 16:00:00,,,    3,   6.3,   8.1,   6.0,  972.9,   7.9,  76.3,   4.0,
2023-12-27 17:00:00,,,    3,   6.1,   7.9,   5.4,  972.9,   7.1,  77.8,   3.5,
2023-12-27 18:00:00,,,    3,   5.9,   7.6,   5.1,  972.6,   6.8,  77.2,   3.1,
2023-12-27 19:00:00,,,    3,   5.7,   7.4,   4.8,  972.4,   6.7,  75.5,   2.7,
2023-12-27 20:00:00,,,    3,   5.6,   7.2,   3.6,  972.2,   4.7,  83.8,   2.2,
2023-12-27 21:00:00,,,    3,   5.4,   6.9,   2.8,  972.3,   3.8,  85.5,   1.6,
2023-12-27 22:00:00,,,    3,   5.3,   6.8,   2.3,  972.3,   2.9,  90.5,   1.5,
2023-12-27 23:00:00,,,    3,   5.0,   6.4,   1.6,  972.3,   2.4,  87.8,   0.6,
2023-12-28 00:00:00,,,    3,   4.6,   5.8,   1.4,  972.3,   2.8,  78.2,  -0.6,
2023-12-28 01:00:00,,,    3,   4.4,   5.6,   0.5,  972.4,   1.7,  81.0,  -1.2,
2023-12-28 02:00:00,,,    3,   4.3,   5.5,   0.4,  972.7,   1.7,  79.8,  -1.4,
2023-12-28 03:00:00,,,    3,   4.3,   5.4,  -0.3,  972.7,   0.6,  84.5,  -1.7,
2023-12-28 04:00:00,,,    3,   4.2,   5.3,  -0.2,  972.8,   1.0,  80.3,  -2.0,
2023-12-28 05:00:00,,,    3,   4.3,   5.5,   1.0,  972.6,   2.7,  73.8,  -1.5,
2023-12-28 06:00:00,,,    3,   4.3,   5.6,   2.3,  972.8,   4.8,  64.5,  -1.3,
2023-12-28 07:00:00,,,    3,   4.4,   5.7,   2.8,  973.4,   5.6,  62.4,  -1.0,
2023-12-28 08:00:00,,,    3,   4.5,   5.8,   3.2,  973.8,   6.1,  62.0,  -0.6,
2023-12-28 09:00:00,,,    3,   4.7,   6.1,   3.6,  974.1,   6.4,  63.0,  -0.1,
2023-12-28 10:00:00,,,    3,   4.9,   6.3,   4.0,  973.9,   6.9,  63.1,   0.4,
2023-12-28 11:00:00,,,    3,   5.1,   6.7,   4.6,  973.4,   7.4,  64.7,   1.2,
2023-12-28 12:00:00,,,    3,   5.4,   7.0,   5.1,  973.2,   7.9,  65.7,   1.9,
2023-12-28 13:00:00,,,    3,   5.4,   7.0,   5.2,  973.1,   8.2,  63.9,   1.8,
2023-12-28 14:00:00,,,    3,   5.8,   7.5,   5.5,  972.9,   8.0,  69.6,   2.8,
2023-12-28 15:00:00,,,    3,   5.8,   7.5,   5.4,  973.0,   7.7,  71.5,   2.9,
2023-12-28 16:00:00,,,    3,   5.7,   7.4,   5.7,  973.0,   8.5,  66.3,   2.6,
2023-12-28 17:00:00,,,    3,   6.0,   7.7,   5.8,  972.3,   8.2,  71.1,   3.3,
2023-12-28 18:00:00,,,    3,   6.3,   8.2,   6.0,  972.8,   7.7,  77.9,   4.1,
2023-12-28 19:00:00,,,    3,   6.4,   8.3,   5.7,  972.6,   7.1,  81.7,   4.2,
2023-12-28 20:00:00,,,    3,   6.2,   8.0,   5.7,  972.7,   7.4,  77.8,   3.8,
2023-12-28 21:00:00,,,    3,   6.0,   7.8,   5.5,  972.4,   7.5,  75.2,   3.4,
2023-12-28 22:00:00,,,    3,   6.3,   8.1,   5.9,  972.6,   7.7,  77.3,   4.0,
2023-12-28 23:00:00,,,    3,   6.5,   8.4,   5.7,  972.1,   7.0,  83.5,   4.4,
2023-12-29 00:00:00,,,    3,   6.6,   8.5,   6.0,  971.8,   7.2,  84.1,   4.7,
2023-12-29 01:00:00,,,    3,   6.6,   8.5,   5.9,  971.8,   7.1,  84.1,   4.6,
2023-12-29 02:00:00,,,    3,   6.4,   8.3,   5.8,  971.6,   7.3,  81.2,   4.3,
2023-12-29 03:00:00,,,    3,   6.4,   8.3,   5.8,  971.3,   7.2,  81.7,   4.3,
2023-12-29 04:00:00,,,    3,   6.3,   8.2,   5.4,  970.6,   6.7,  83.4,   4.1,
2023-12-29 05:00:00,,,    3,   6.2,   8.0,   5.2,  970.3,   6.6,  82.2,   3.8,
2023-12-29 06:00:00,,,    3,   6.3,   8.1,   5.4,  970.4,   6.7,  82.3,   3.9,
2023-12-29 07:00:00,,,    3,   6.5,   8.4,   5.9,  970.4,   7.4,  81.2,   4.4,
2023-12-29 08:00:00,,,    3,   6.5,   8.4,   6.1,  970.3,   7.6,  80.7,   4.5,
2023-12-29 09:00:00,,,    3,   6.4,   8.4,   6.3,  971.1,   8.1,  77.4,   4.4,
2023-12-29 10:00:00,,,    3,   6.7,   8.7,   6.7,  971.2,   8.4,  78.6,   4.9,
2023-12-29 11:00:00,,,    3,   6.8,   8.9,   7.0,  970.7,   8.9,  77.5,   5.2,
2023-12-29 12:00:00,,,    3,   7.0,   9.1,   7.4,  970.1,   9.3,  77.6,   5.6,
2023-12-29 13:00:00,,,    3,   7.0,   9.2,   7.7,  969.9,   9.8,  75.6,   5.7,
2023-12-29 14:00:00,,,    3,   7.0,   9.1,   7.8,  969.7,  10.1,  73.5,   5.6,
2023-12-29 15:00:00,,,    3,   6.7,   8.7,   7.5,  969.7,  10.0,  71.0,   5.0,
2023-12-29 16:00:00,,,    3,   6.6,   8.7,   7.2,  969.7,   9.5,  72.9,   4.9,
2023-12-29 17:00:00,,,    3,   6.9,   9.0,   7.0,  969.6,   8.7,  79.7,   5.4,
2023-12-29 18:00:00,,,    3,   6.7,   8.7,   6.4,  969.4,   7.9,  81.8,   5.0,
2023-12-29 19:00:00,,,    3,   6.2,   8.1,   6.0,  969.5,   8.0,  75.2,   3.9,
2023-12-29 20:00:00,,,    3,   5.7,   7.4,   5.1,  969.6,   7.4,  71.5,   2.6,
2023-12-29 21:00:00,,,    3,   5.5,   7.1,   3.7,  969.8,   5.1,  80.9,   2.1,
2023-12-29 22:00:00,,,    3,   5.8,   7.5,   5.0,  969.5,   6.9,  75.6,   2.9,
2023-12-29 23:00:00,,,    3,   6.0,   7.7,   5.3,  969.4,   7.1,  76.7,   3.3,
2023-12-30 00:00:00,,,    3,   5.7,   7.4,   5.0,  969.5,   7.1,  73.5,   2.7,
2023-12-30 01:00:00,,,    3,   6.0,   7.7,   5.2,  969.6,   6.9,  77.8,   3.3,
2023-12-30 02:00:00,,,    3,   6.0,   7.7,   4.9,  969.6,   6.4,  79.9,   3.2,
2023-12-30 03:00:00,,,    3,   6.1,   7.9,   5.5,  969.9,   7.2,  77.8,   3.6,
2023-12-30 04:00:00,,,    3,   6.5,   8.4,   6.0,  970.2,   7.4,  81.8,   4.5,
2023-12-30 05:00:00,,,    3,   6.9,   8.9,   6.3,  970.6,   7.2,  87.7,   5.3,
2023-12-30 06:00:00,,,    3,   6.9,   8.9,   6.3,  971.1,   7.2,  87.7,   5.3,
2023-12-30 07:00:00,,,    3,   6.7,   8.7,   6.2,  971.2,   7.3,  85.3,   5.0,
2023-12-30 08:00:00,,,    3,   6.5,   8.4,   6.1,  971.8,   7.6,  80.7,   4.5,
2023-12-30 09:00:00,,,    3,   6.5,   8.5,   6.3,  972.1,   8.0,  79.0,   4.6,
2023-12-30 10:00:00,,,    3,   6.7,   8.7,   6.7,  972.4,   8.5,  78.0,   4.9,
2023-12-30 11:00:00,,,    3,   6.7,   8.7,   6.9,  972.3,   8.7,  77.5,   5.0,
2023-12-30 12:00:00,,,    3,   6.7,   8.7,   7.0,  972.1,   8.9,  76.5,   5.0,
2023-12-30 13:00:00,,,    3,   6.2,   8.1,   6.9,  971.6,   9.8,  66.6,   3.9,
2023-12-30 14:00:00,,,    3,   6.3,   8.3,   7.0,  971.5,   9.7,  68.5,   4.2,
2023-12-30 15:00:00,,,    3,   6.1,   8.0,   6.4,  971.5,   9.0,  69.3,   3.7,
2023-12-30 16:00:00,,,    3,   5.9,   7.7,   5.2,  971.3,   7.0,  76.7,   3.2,
2023-12-30 17:00:00,,,    3,   5.6,   7.1,   2.7,  971.4,   3.2,  92.5,   2.1,
2023-12-30 18:00:00,,,    3,   5.8,   7.5,   4.0,  971.1,   5.1,  85.0,   2.8,
2023-12-30 19:00:00,,,    3,   5.6,   7.2,   2.8,  970.9,   3.3,  92.5,   2.2,
2023-12-30 20:00:00,,,    3,   5.3,   6.8,   1.7,  970.5,   2.0,  95.8,   1.4,
2023-12-30 21:00:00,,,    3,   5.1,   6.5,   1.0,  970.2,   1.1,  97.9,   0.8,
2023-12-30 22:00:00,,,    3,   5.1,   6.4,   0.8,  969.6,   0.9,  98.6,   0.7,
2023-12-30 23:00:00,,,    3,   5.5,   7.1,   2.3,  969.2,   2.6,  95.8,   2.0,
2023-12-31 00:00:00,,,    3,   5.1,   6.5,   1.2,  968.4,   1.4,  95.8,   0.8,
2023-12-31 01:00:00,,,    3,   5.1,   6.5,   1.0,  967.7,   1.1,  98.6,   0.9,
2023-12-31 02:00:00,,,    3,   5.3,   6.7,   1.4,  966.8,   1.5,  97.9,   1.2,
2023-12-31 03:00:00,,,    3,   5.3,   6.7,   1.3,  966.1,   1.3, 100.0,   1.3,
2023-12-31 04:00:00,,,    3,   5.1,   6.5,   1.0,  965.3,   1.1,  98.6,   0.9,
2023-12-31 05:00:00,,,    3,   5.0,   6.3,   1.0,  964.7,   1.3,  94.4,   0.5,
2023-12-31 06:00:00,,,    3,   5.0,   6.4,   1.1,  963.6,   1.4,  94.4,   0.6,
2023-12-31 07:00:00,,,    3,   5.1,   6.6,   2.4,  963.2,   3.5,  83.6,   1.0,
2023-12-31 08:00:00,,,    3,   4.8,   6.2,   2.3,  963.0,   3.9,  76.7,   0.2,
2023-12-31 09:00:00,,,    3,   4.8,   6.2,   2.3,  962.9,   3.9,  76.7,   0.2,
2023-12-31 10:00:00,,,    3,   4.9,   6.3,   2.9,  963.0,   4.8,  73.6,   0.5,
2023-12-31 11:00:00,,,    3,   4.9,   6.3,   3.4,  962.2,   5.7,  69.1,   0.5,
2023-12-31 12:00:00,,,    3,   4.9,   6.3,   3.7,  960.8,   6.2,  66.8,   0.5,
2023-12-31 13:00:00,,,    3,   5.0,   6.5,   4.2,  959.9,   6.9,  65.0,   0.8,
2023-12-31 14:00:00,,,    3,   5.3,   6.9,   4.7,  960.9,   7.4,  66.5,   1.6,
2023-12-31 15:00:00,,,    3,   5.7,   7.4,   5.0,  961.6,   7.1,  73.5,   2.7,
2023-12-31 16:00:00,,,    3,   5.7,   7.3,   4.7,  961.4,   6.7,  74.5,   2.5,
2023-12-31 17:00:00,,,    3,   5.7,   7.3,   4.3,  961.4,   5.8,  79.3,   2.5,
2023-12-31 18:00:00,,,    3,   5.6,   7.3,   4.5,  962.8,   6.4,  75.5,   2.4,
2023-12-31 19:00:00,,,    3,   5.6,   7.2,   4.6,  962.9,   6.5,  74.4,   2.3,
2023-12-31 20:00:00,,,    3,   5.5,   7.1,   4.3,  963.1,   6.3,  73.9,   2.0,
2023-12-31 21:00:00,,,    3,   5.4,   7.0,   3.9,  963.4,   5.6,  76.4,   1.8,
2023-12-31 22:00:00,,,    3,   5.3,   6.9,   3.6,  963.6,   5.2,  77.5,   1.6,
2023-12-31 23:00:00,,,    3,   5.3,   6.8,   3.2,  963.7,   4.5,  80.8,   1.5,
2024-01-01 00:00:00,,,    3,   5.3,   6.8,   3.0,  963.6,   4.2,  82.5,   1.5,
2024-01-01 01:00:00,,,    3,   5.2,   6.7,   2.9,  963.7,   4.1,  81.9,   1.3,
2024-01-01 02:00:00,,,    3,   5.2,   6.7,   2.9,  963.8,   4.2,  81.3,   1.3,
2024-01-01 03:00:00,,,    3,   5.2,   6.6,   2.7,  963.5,   4.0,  81.3,   1.1,
2024-01-01 04:00:00,,,    3,   5.1,   6.5,   2.2,  963.5,   3.3,  83.6,   0.8,
